cust_id	Inv_1M_Bef	satis_survey	cust_age	cust_tenure	tottrans	months_since_survey	Inv_3M_Aft	Inv_Chg	categ
1056634	130975	5	39.074606434	2.4887063655	11	3	130562	-413	good
1058580	6666	1	33.314168378	0.681724846	71	3	588	-6078	bad
1061585	720	2	50.603696099	9.2457221081	66	3	246	-474	bad
1061624	39553	5	48.005475702	2.9349760438	14	3	10179	-29374	good
1062134	25059	2	25.368925394	6.3572895277	14	3	32577	7518	bad
1062621	5221	5	29.828884326	1.28678987	4	3	88710	83489	good
1063892	1871	1	31.761806982	2.5051334702	77	3	2669	798	bad
1067454	5813	4	32.134154689	3.7672826831	117	3	3285	-2528	good
1069568	12176	2	35.778234086	1.6728268309	70	3	4793	-7383	bad
1070294	11521	1	32.930869268	4.2546201232	38	3	1295	-10226	bad
1071602	4911	1	29.190965092	2.2203969884	20	3	6250	1339	bad
1072168	1269	2	19.915126626	2.0369609856	18	3	1697	428	bad
1072338	5912	4	28.648870637	5.4264202601	24	3	2991	-2921	good
1072491	1648	4	37.106091718	0.386036961	62	3	2526	878	good
1072931	59914	2	41.77412731	1.3716632444	40	3	57806	-2108	bad
1073314	2847	2	47.72347707	1.0047912389	83	3	137	-2710	bad
1076666	15650	2	63.915126626	4.8459958932	21	3	14408	-1242	bad
1077043	65898	2	45.311430527	0.2874743326	19	3	1553	-64345	bad
1077872	4729	4	76.284736482	2.7515400411	99	3	2230	-2499	good
1078945	10641	2	26.154688569	1.6755646817	30	3	10471	-170	bad
1079418	198226	2	47.707049966	3.65229295	39	3	43062	-155164	bad
1080724	1093	5	36.224503765	0.8131416838	39	3	850	-243	good
1081376	1179	5	38.083504449	1.0951403149	50	3	2075	896	good
1081859	6681	1	20.290212183	2.5242984257	40	3	4709	-1972	bad
1083452	5626	1	38.633812457	3.2032854209	42	3	7973	2347	bad
1084275	76072	1	30.187542779	1.9520876112	7	3	1538	-74534	bad
1086230	11847	4	64.232717317	2.8501026694	31	3	11800	-47	good
1086976	2173	1	29.587953457	6.9815195072	58	3	7235	5062	bad
1087565	2873	4	25.508555784	0.9746748802	56	3	565	-2308	good
1087999	66860	4	26.652977413	6.2203969884	85	3	42507	-24353	good
1088082	1920	5	43.589322382	3.2689938398	87	3	267054	265134	good
1088157	77	2	30.255989049	0.3175906913	70	3	758	681	bad
1092474	61496	1	44.136892539	1.697467488	160	3	103153	41657	bad
1092494	2987	4	28.465434634	0.1724845996	24	3	2607	-380	good
1093669	10620	5	22.828199863	4.3175906913	106	3	19120	8500	good
1093770	4958	5	68.602327173	0.3668720055	33	3	452	-4506	good
1096443	3595	2	28.443531828	1.3004791239	59	3	1685	-1910	bad
1097991	5908	4	18.825462012	4.2327173169	28	3	21003	15095	good
1098658	97844	2	34.847364819	2.7515400411	130	3	92592	-5252	bad
1099240	22320	5	19.529089665	0.9281314168	50	3	1111	-21209	good
1099358	6925	4	37.77412731	0.900752909	74	3	4128	-2797	good
1099995	31755	2	23.917864476	5.3059548255	85	3	37871	6116	bad
1102262	1074	5	42.034223135	2.6064339493	113	3	1896	822	good
1103057	12875	1	27.066392882	0.7857631759	37	3	13620	745	bad
1103357	285367	1	21.505817933	1.9301848049	97	3	268245	-17122	bad
1104145	1132	1	61.166324435	3.7973990418	53	3	62783	61651	bad
1105862	15976	4	35.822039699	2.0396988364	14	3	26556	10580	good
1106333	10253	5	23.567419576	0.5092402464	14	3	7356	-2897	good
1108385	13583	1	57.886379192	1.0485968515	77	3	4411	-9172	bad
1108913	1898	1	24.284736482	2.135523614	52	3	7257	5359	bad
1109260	17641	5	45.859000684	0.9801505818	112	3	31139	13498	good
1109927	2179	2	35.345653662	1.2210814511	136	3	1411	-768	bad
1111023	27930	1	26.088980151	3.5947980835	78	3	45640	17710	bad
1113171	41267	2	18.412046543	0.9034907598	38	0	0	-41267	bad
1116764	35052	5	32.076659822	9.3579739904	83	3	32788	-2264	good
1117521	1973	4	66.54072553	1.9904175222	27	3	2732	759	good
1117751	34710	5	35.772758385	2.6666666667	58	3	55504	20794	good
1120009	3848	1	35.353867214	0.3011635866	63	3	7564	3716	bad
1120235	45953	2	29.305954825	1.8179329227	38	3	331	-45622	bad
1120670	11956	2	23.23340178	1.273100616	20	3	22035	10079	bad
1123489	2231	5	62.491444216	0.3531827515	9	3	1088	-1143	good
1125480	1640	2	51.285420945	1.4154688569	39	3	2022	382	bad
1126337	2455	5	48.752908966	1.0513347023	13	3	1158	-1297	good
1126749	7446	5	19.564681725	1.106091718	16	3	5241	-2205	good
1128311	2	1	34.488706366	1.2265571526	25	3	442	440	bad
1129224	6046	2	19.030800821	1.1143052704	25	3	5229	-817	bad
1131155	3054	2	62.370978782	0.3750855578	4	1	0	-3054	bad
1131294	479	4	49.839835729	0.5968514716	4	3	1262	783	good
1131600	1151	5	21.675564682	3.1375770021	20	3	4492	3341	good
1131698	75121	1	30.01779603	4.9171800137	23	3	114627	39506	bad
1133297	22839	1	62.891170431	0.295687885	13	3	11978	-10861	bad
1133884	1405	5	61.533196441	0.4380561259	83	3	12622	11217	good
1134122	4298	4	28.180698152	1.7166324435	129	3	6504	2206	good
1134301	29553	4	34.420260096	4.7857631759	107	3	21341	-8212	good
1134381	1683	4	31.255304586	1.1170431211	12	3	3761	2078	good
1139148	7578	4	44.761122519	2.0369609856	27	3	11727	4149	good
1139450	8566	2	25.371663244	2.3709787817	48	3	9647	1081	bad
1140623	15623	1	69.56605065	2.1793292266	10	3	7479	-8144	bad
1141623	4672	4	29.716632444	0.2546201232	42	3	4616	-56	good
1142236	90	1	35.23340178	0.2299794661	41	1	0	-90	bad
1142725	1803	5	51.282683094	0.9117043121	60	3	1062	-741	good
1142843	6497	5	23.367556468	5.3661875428	67	3	9964	3467	good
1143712	2950	5	56.687200548	2.6201232033	58	3	1805	-1145	good
1146347	871	5	36.952772074	7.2991101985	114	3	155	-716	good
1146532	88389	1	58.488706366	0.5393566051	17	3	40376	-48013	bad
1146881	28151	5	56.59137577	4.7994524298	102	3	21199	-6952	good
1147335	8945	4	22.412046543	1.5167693361	113	3	6908	-2037	good
1149560	6007	5	28.960985626	3.1731690623	65	3	6014	7	good
1152372	814	4	20.62696783	0.8815879535	46	3	6426	5612	good
1152682	31985	2	41.752224504	0.772073922	39	3	18619	-13366	bad
1153017	14909	4	77.782340862	1.5414099932	9	1	0	-14909	good
1153892	471	5	42.943189596	3.4715947981	27	3	4886	4415	good
1157638	758	1	37.582477755	0.334017796	54	3	8189	7431	bad
1158373	27497	4	39.819301848	0.6351813826	53	0	0	-27497	good
1158941	12015	4	18.548939083	3.227926078	55	3	8461	-3554	good
1159036	5101	4	52.750171116	2.3216974675	27	3	11067	5966	good
1162613	35458	4	18.357289528	2.2176591376	60	3	34642	-816	good
1163364	23370	4	20.344969199	1.3059548255	13	3	31130	7760	good
1163662	83711	4	38.636550308	6.0616016427	42	3	78427	-5284	good
1167359	23772	2	70.543463381	2.8145106092	68	3	27995	4223	bad
1168685	8982	5	21.25119781	0.6899383984	27	3	10556	1574	good
1170450	7946	1	33.642710472	0.3942505133	60	3	2766	-5180	bad
1170566	1	5	33.49486653	0.5831622177	75	3	1232	1231	good
1171633	4936	5	61.344284736	2.2176591376	59	3	4241	-695	good
1173792	696	2	24.553045859	1.5578370979	43	3	43	-653	bad
1174076	20959	4	28.391512663	2.173853525	28	3	27052	6093	good
1174500	5167	5	39.011635866	3.4551676934	25	3	12486	7319	good
1174533	18	4	60.027378508	0.180698152	12	3	1506	1488	good
1177550	1654	1	25.505817933	5.7330595483	73	3	2531	877	bad
1178436	8897	1	50.160164271	4.1478439425	18	3	8905	8	bad
1179121	1408	1	72.547570157	2.1464750171	33	3	1077	-331	bad
1179236	3369	2	65.765913758	4.3586584531	18	3	3651	282	bad
1179570	3193	1	38.280629706	1.3004791239	197	3	5189	1996	bad
1181292	329	4	39.02532512	0.3148528405	88	3	615	286	good
1185208	5014	5	58.360027379	6.1327857632	11	3	5721	707	good
1185244	29	2	40.041067762	2.0616016427	106	3	1900	1871	bad
1187278	858	1	35.780971937	4.372347707	84	3	1205	347	bad
1187502	3137	4	24.342231348	2.4038329911	100	3	11534	8397	good
1188821	880	5	37.051334702	6.7679671458	103	3	1958	1078	good
1189269	2481	1	36.908966461	1.8015058179	156	3	4078	1597	bad
1191299	298	1	33.297741273	3.2060232717	105	3	1724	1426	bad
1193481	1007	1	31.436002738	0.2518822724	70	3	1398	391	bad
1195136	1054	4	37.207392197	4.9363449692	23	3	827	-227	good
1195471	44175	5	18.830937714	0.8158795346	59	3	47045	2870	good
1196507	5495	4	22.32991102	0.5201916496	40	3	6456	961	good
1198544	2612	1	78.997946612	1.4483230664	31	3	2364	-248	bad
1201569	47010	2	34.406570842	7.2005475702	10	3	73820	26810	bad
1202833	21414	1	35.874058864	0.4709103354	114	3	22012	598	bad
1204030	7759	1	25.171800137	1.5934291581	74	3	12626	4867	bad
1206274	1094	2	37.46201232	0.5065023956	26	3	14364	13270	bad
1206613	663	5	31.86036961	0.7802874743	62	3	4607	3944	good
1207350	15179	4	22.661190965	4.6078028747	29	3	1566	-13613	good
1208430	2649	5	54.236824093	2.5790554415	70	3	3116	467	good
1208762	2283	4	50.754277892	0.553045859	53	3	12648	10365	good
1210674	9800	5	38.603696099	1.0047912389	10	1	0	-9800	good
1210888	5459	5	34.168377823	0.7802874743	46	3	10288	4829	good
1212696	1619	5	25.908281999	3.1101984942	141	3	1140	-479	good
1214139	91671	1	33.423682409	0.6789869952	161	3	59656	-32015	bad
1217495	3504	5	21.697467488	3.3730321697	114	3	20362	16858	good
1218249	9926	1	35.898699521	0.7282683094	26	3	8899	-1027	bad
1219416	2273	1	40.31211499	3.4277891855	111	3	10637	8364	bad
1219853	5878	4	26.406570842	1.196440794	73	3	5996	118	good
1221372	1951	1	42.685831622	2.8364134155	33	3	1139	-812	bad
1223078	17146	5	58.962354552	0.3531827515	27	3	15465	-1681	good
1223321	11754	2	26.387405886	3.1594798084	21	3	18326	6572	bad
1226325	4693	4	21.418206708	2.6420260096	84	3	859	-3834	good
1227327	1608	4	37.708418891	0.9281314168	48	3	2830	1222	good
1227642	10773	2	25.388090349	2.6611909651	59	3	5453	-5320	bad
1228016	83746	5	51.942505133	5.6755646817	44	3	26884	-56862	good
1228332	24696	2	39.619438741	3.3812457221	24	3	16529	-8167	bad
1228885	39025	2	37.719370294	1.2977412731	74	3	54889	15864	bad
1230028	168890	4	36.041067762	6.765229295	24	3	170063	1173	good
1231004	3196	1	36.481861739	2.8637919233	84	3	1832	-1364	bad
1231308	36585	2	46.836413415	0.2792607803	14	3	33314	-3271	bad
1239649	659	5	22.611909651	0.3531827515	27	3	2742	2083	good
1244554	4188	5	19.967145791	0.7310061602	60	3	4270	82	good
1245774	931	2	73.998631075	1.6536618754	13	3	1016	85	bad
1249610	5105	1	38.524298426	3.2580424367	16	3	9849	4744	bad
1251920	2371	1	62.453114305	2.2997946612	4	0	0	-2371	bad
1259295	36538	5	58.726899384	0.5639972621	53	3	39798	3260	good
1266017	1631	5	22.773442847	4.0082135524	16	3	811	-820	good
1268848	8174	5	18.379192334	2.6502395619	54	2	0	-8174	good
1269563	32628	5	22.680355921	0.3121149897	3	3	39868	7240	good
1270503	4211	1	18.598220397	0.4709103354	80	3	1395	-2816	bad
1271469	7534	4	19.745379877	1.9110198494	29	3	1280	-6254	good
1273752	210708	5	54.203969884	0.9171800137	134	3	133586	-77122	good
1277328	10232	2	73.67008898	1.1006160164	17	3	3938	-6294	bad
1277616	4880	4	19.750855578	0.4079397673	122	3	5611	731	good
1278280	781	4	65.973990418	8.9555099247	67	3	1109	328	good
1278675	1201	2	71.838466804	3.1594798084	46	3	1069	-132	bad
1278973	4008	4	36.640657084	0.7392197125	41	3	1993	-2015	good
1279502	6322	2	55.570157426	3.2005475702	38	3	7813	1491	bad
1281913	326	2	22.160164271	3.8384668036	34	3	3516	3190	bad
1284280	1640	5	21.303216975	2.0314852841	128	3	6286	4646	good
1285742	11043	4	25.965776865	0.3942505133	22	3	15695	4652	good
1286128	4475	4	44.881587953	8.2135523614	67	3	39170	34695	good
1286917	19032	4	28.788501027	1.6235455168	65	3	21584	2552	good
1287870	30174	4	30.036960986	1.3880903491	97	3	27412	-2762	good
1288574	150	2	18.611909651	0.2299794661	194	3	733	583	bad
1290586	13646	5	27.854893908	1.9000684463	46	3	16353	2707	good
1293030	8350	4	55.008898015	1.2566735113	81	3	3994	-4356	good
1293457	13392	1	18.045174538	0.501026694	20	2	0	-13392	bad
1293491	21813	5	63.54825462	0.1861738535	58	3	28976	7163	good
1296253	1143	2	37.026694045	1.5003422313	40	3	1468	325	bad
1298292	3595	2	72.678986995	2.4449007529	57	3	3566	-29	bad
1299772	12712	4	26.792607803	1.6728268309	31	3	12308	-404	good
1301015	19478	5	63.520876112	4.0793976728	47	3	9820	-9658	good
1304316	96898	2	32.561259411	2.3052703628	22	3	48928	-47970	bad
1304675	16902	5	25.434633812	0.1834360027	41	3	3559	-13343	good
1305258	5814	4	21.735797399	3.7453798768	73	3	5312	-502	good
1305677	1708	1	26.869267625	2.3682409309	38	3	7615	5907	bad
1305716	1674	5	64.021902806	5.0869267625	70	3	694	-980	good
1306467	112266	5	22.844626968	0.2026009582	57	3	124013	11747	good
1306497	878	4	32.725530459	0.8651608487	55	3	5595	4717	good
1310665	45152	4	18.918548939	0.5366187543	97	3	58502	13350	good
1311055	1663	5	55.258042437	1.1937029432	46	3	999	-664	good
1311541	6029	2	49.42642026	0.2354551677	3	3	3359	-2670	bad
1313640	727	1	43.433264887	7.5099247091	75	3	2462	1735	bad
1318607	37997	4	19.874058864	1.5167693361	56	3	40331	2334	good
1318934	8669	4	19.381245722	1.993155373	17	0	0	-8669	good
1319024	8713	5	27.534565366	4.2737850787	78	3	136	-8577	good
1323760	30932	4	61.095140315	4.6105407255	114	3	26427	-4505	good
1324456	5296	4	51.069130732	2.7214236824	46	3	4608	-688	good
1325342	4092	5	68.125941136	4.0547570157	25	3	6531	2439	good
1325529	30218	2	44.093086927	2.893908282	47	3	5594	-24624	bad
1327451	10988	4	57.80698152	7.1759069131	18	3	92282	81294	good
1328501	5653	5	34.548939083	0.7118412047	151	3	4415	-1238	good
1328727	3999	4	66.710472279	4.0082135524	83	3	124543	120544	good
1329267	13799	4	20.177960301	6.6146475017	21	3	20905	7106	good
1332173	502	2	54.058863792	4.8213552361	92	3	1032	530	bad
1335258	86246	1	24.862422998	4.0684462697	10	3	47718	-38528	bad
1337955	4557	2	33.653661875	0.8240930869	38	3	4202	-355	bad
1338104	2153	4	20.34770705	1.8480492813	25	3	1396	-757	good
1339027	26935	4	24.298425736	0.8980150582	104	3	32049	5114	good
1340567	61647	5	49.867214237	4.9281314168	22	3	75524	13877	good
1341416	7076	2	56.123203285	2.0314852841	95	3	15116	8040	bad
1342139	8344	1	18.173853525	0.4845995893	102	3	6296	-2048	bad
1342276	2356	2	46.863791923	3.9917864476	150	3	1571	-785	bad
1343411	12115	1	28.287474333	1.2539356605	13	3	9887	-2228	bad
1345908	284642	1	36.306639288	4.6680355921	52	3	347447	62805	bad
1346890	6793	4	76.654346338	0.2381930185	76	3	10444	3651	good
1347246	352	2	41.691991786	1.0759753593	75	3	587	235	bad
1347532	4250	2	26.004106776	2.81724846	111	3	1910	-2340	bad
1348007	2526	5	26.425735797	3.5071868583	74	3	2868	342	good
1348303	1083	4	26.12183436	0.8158795346	50	3	2660	1577	good
1348412	210508	1	50.395619439	0.386036961	5	3	23475	-187033	bad
1351623	3663	2	29.368925394	1.0403832991	114	3	2163	-1500	bad
1353996	5123	5	22.770704997	0.6214921287	37	3	3491	-1632	good
1354840	17355	1	25.032169747	2.2368240931	21	3	12196	-5159	bad
1355113	5635	5	28.41615332	4.2436687201	107	3	2131	-3504	good
1357333	10316	4	47.822039699	0.4736481862	71	3	9451	-865	good
1357543	2796	2	55.622176591	0.5229295003	8	3	4333	1537	bad
1359943	0	5	52.889801506	2.7707049966	48	3	10442	10442	good
1362174	1801	4	37.086926762	1.440109514	39	3	7116	5315	good
1364057	6171	4	30.587268994	0.8213552361	59	3	610	-5561	good
1364159	451	4	31.039014374	2.2861054073	22	3	2155	1704	good
1367251	2476	2	49.916495551	2.2833675565	5	3	676	-1800	bad
1372711	11082	4	20.758384668	3.0691307324	12	3	8544	-2538	good
1375105	4650	1	41.650924025	5.9876796715	50	3	4533	-117	bad
1375353	210221	5	64.681724846	6.9212867899	31	3	197914	-12307	good
1376186	2522	2	37.973990418	1.7823408624	168	3	637	-1885	bad
1377822	23914	5	34.529774127	1.5167693361	44	3	30551	6637	good
1380661	10355	2	63.994524298	0.4106776181	52	3	46730	36375	bad
1381252	20984	5	42.373716632	9.9192334018	111	3	22019	1035	good
1384581	11019	5	27.403148528	1.1663244353	21	3	9777	-1242	good
1384728	39161	5	68.31211499	2.8966461328	26	3	23390	-15771	good
1387179	55	5	34.080766598	0.5722108145	44	3	11345	11290	good
1390245	10109	5	23.685147159	2.0150581793	130	3	13281	3172	good
1390989	1767	5	47.597535934	3.6988364134	68	3	905	-862	good
1391344	3068	1	22.584531143	0.7145790554	25	3	8999	5931	bad
1392552	429	1	27.578370979	0.1697467488	36	3	1281	852	bad
1395229	3638	5	60.34770705	0.6078028747	97	3	9062	5424	good
1397716	2392	5	51.728952772	0.1861738535	137	3	10201	7809	good
1401592	13594	5	18.097193703	3.8576317591	47	3	12368	-1226	good
1401603	4007	1	40.583162218	3.6057494867	130	3	3088	-919	bad
1405817	1715	2	20.854209446	4.1998631075	51	3	1103	-612	bad
1406519	6593	5	25.508555784	4.900752909	113	3	2117	-4476	good
1409036	763	2	21.486652977	2.1711156742	3	3	4204	3441	bad
1409156	25094	2	18.548939083	0.59137577	8	3	47025	21931	bad
1410433	4909	5	18.061601643	1.3990417522	29	3	4864	-45	good
1411938	7933	5	20.427104723	2.0917180014	98	3	6486	-1447	good
1412158	22542	2	24.952772074	2.3600273785	46	3	2880	-19662	bad
1413070	3175	2	64.955509925	0.6406570842	111	3	2700	-475	bad
1414451	963	5	56.016427105	0.9336071184	4	3	1504	541	good
1416260	13913	5	68.769336071	0.2546201232	27	3	318417	304504	good
1416541	382	5	20.164271047	0.6023271732	58	3	1905	1523	good
1418784	30871	1	54.001368925	4.9226557153	11	3	40728	9857	bad
1419308	1447	1	20.158795346	1.5742642026	18	3	4075	2628	bad
1422271	13780	2	59.293634497	0.5694729637	17	3	8530	-5250	bad
1422816	51339	2	28.52019165	0.605065024	22	3	151748	100409	bad
1424674	19852	4	39.077344285	1.2375085558	101	3	16196	-3656	good
1427236	2590	2	23.822039699	1.2895277207	163	3	1324	-1266	bad
1428212	29933	2	60.566735113	0.462696783	3	3	30288	355	bad
1428791	1295	4	61.00752909	0.2381930185	19	3	1957	662	good
1429150	12667	1	46.373716632	0.3175906913	55	3	18044	5377	bad
1429613	2702	2	29.801505818	1.7193702943	25	3	1577	-1125	bad
1430376	19960	2	22.918548939	4.9993155373	75	3	23928	3968	bad
1431331	8454	5	24.6954141	0.1916495551	54	3	3875	-4579	good
1431901	76050	2	24.602327173	0.9637234771	25	3	12912	-63138	bad
1433385	2138	2	46.255989049	5.5797399042	140	3	5	-2133	bad
1435434	10730	5	23.23340178	1.4729637235	24	3	7338	-3392	good
1437892	37963	5	29.765913758	2.4421629021	33	3	28965	-8998	good
1438869	3080	5	27.255304586	1.3004791239	138	3	5232	2152	good
1439749	18587	1	23.211498973	3.627652293	27	3	12846	-5741	bad
1443834	438	1	53.782340862	0.6324435318	20	3	227	-211	bad
1444273	33477	2	27.909650924	3.7891854894	15	3	33837	360	bad
1444872	1359	5	33.694729637	0.4544832307	58	3	1370	11	good
1447139	9663	5	25.612594114	0.2874743326	10	3	11169	1506	good
1448447	4252	1	21.689253936	3.6796714579	31	3	10805	6553	bad
1449720	10476	4	25.062286105	0.7939767283	61	3	13478	3002	good
1450378	9488	4	61.095140315	3.6824093087	20	3	3433	-6055	good
1450684	3591	2	62.047912389	0.6516084873	38	3	11859	8268	bad
1451292	114028	5	81.516769336	1.3223819302	23	3	112133	-1895	good
1452125	2044	1	25.015742642	0.7118412047	125	3	1194	-850	bad
1452427	18820	5	23.945242984	2.5160848734	39	3	10165	-8655	good
1456821	23759	4	22.828199863	2.8446269678	38	3	24631	872	good
1458506	1138	4	37.171800137	3.3483915127	51	3	2489	1351	good
1458615	9345	1	34.036960986	4.3531827515	31	3	1050	-8295	bad
1460385	74553	5	25.14715948	2.598220397	47	3	72786	-1767	good
1462310	3980	4	49.533196441	0.4161533196	33	3	2442	-1538	good
1462667	136	1	51.16495551	4.8925393566	18	3	32062	31926	bad
1464249	41683	1	64	2.3956194387	67	3	35689	-5994	bad
1464679	468	5	34.247775496	0.2628336756	21	3	2533	2065	good
1467125	8222	5	20.24366872	1.4264202601	103	3	6810	-1412	good
1468063	4064	1	38.64202601	1.1170431211	118	3	2256	-1808	bad
1471047	1200	5	43.994524298	0.2819986311	20	3	1382	182	good
1472369	3006	4	27.926078029	1.3004791239	12	3	1562	-1444	good
1473084	17622	4	57.700205339	1.6673511294	14	3	10990	-6632	good
1473492	740	5	24.186173854	4.4681724846	30	3	4080	3340	good
1474067	3365	1	33.117043121	0.3230663929	80	3	6802	3437	bad
1474203	220391	5	25.965776865	3.0663928816	108	3	2776	-217615	good
1476072	33531	4	26.042436687	3.3292265572	28	3	16534	-16997	good
1477378	18512	2	38.882956879	1.0239561944	38	3	12562	-5950	bad
1477587	13566	5	54.688569473	0.5612594114	122	3	1763	-11803	good
1480004	36988	5	22.929500342	3.9342915811	11	3	14661	-22327	good
1480032	6276	4	39.550992471	1.4948665298	66	3	5239	-1037	good
1481446	761	4	39.003422313	2.8227241615	79	3	6321	5560	good
1483265	9768	4	23.310061602	0.8651608487	109	3	14429	4661	good
1483432	19853	2	29.713894593	2.1820670773	21	3	4623	-15230	bad
1484842	5256	4	29.579739904	2.6036960986	56	3	5559	303	good
1487439	15729	2	61.371663244	5.0732375086	21	3	17740	2011	bad
1489430	4423	5	19.958932238	1.5961670089	104	3	4541	118	good
1491297	5322	5	81.284052019	0.8980150582	41	3	2831	-2491	good
1491888	5366	2	23.490759754	1.6509240246	56	1	0	-5366	bad
1493355	45798	4	28.793976728	0.772073922	39	3	72733	26935	good
1496344	9844	2	30.962354552	1.1909650924	51	3	19981	10137	bad
1497180	1855	1	19.887748118	0.5037645448	93	0	0	-1855	bad
1497632	11712	5	18.308008214	0.9828884326	48	3	1983	-9729	good
1499630	5690	5	19.794661191	1.7221081451	28	3	1863	-3827	good
1500576	3995	5	18.149212868	5.2402464066	59	3	1287	-2708	good
1501834	957	5	55.321013005	1.9767282683	50	3	1852	895	good
1503355	16411	5	54.26146475	0.6461327858	62	3	3064	-13347	good
1504702	1575	5	54.872005476	2.0150581793	65	3	5570	3995	good
1508525	4800	4	19.414099932	0.2546201232	96	3	3138	-1662	good
1514354	102188	4	31.277207392	1.363449692	85	3	91020	-11168	good
1520562	24238	2	28.859685147	0.6406570842	35	3	12840	-11398	bad
1520947	999	2	25.223819302	1.568788501	7	3	3466	2467	bad
1521435	34094	1	37.423682409	3.1540041068	20	3	29926	-4168	bad
1522472	12694	4	30.584531143	2.3162217659	157	3	9326	-3368	good
1523413	28	4	24.1724846	0.9472963723	38	3	462	434	good
1523593	5328	5	37.245722108	3.9370294319	79	3	5855	527	good
1526800	847	2	70.094455852	2.1957563313	38	3	521	-326	bad
1528329	11448	5	47.4770705	0.4955509925	138	3	17731	6283	good
1528592	1625	4	34.058863792	2.3545516769	25	3	4558	2933	good
1528843	10044	4	26.704996578	0.4599589322	48	3	4999	-5045	good
1529483	32155	5	18.795345654	0.4982888433	57	3	17464	-14691	good
1529619	2005	5	24.881587953	1.3579739904	120	3	1630	-375	good
1529967	5822	4	35.118412047	0.2819986311	22	3	6462	640	good
1530294	4083	2	39.79192334	2.3271731691	54	3	868	-3215	bad
1532071	1147	4	28.62696783	1.4291581109	91	3	1076	-71	good
1532095	4774	5	37.56605065	0.7994524298	48	3	8433	3659	good
1533831	5727	2	47.093771389	3.1622176591	78	3	5514	-213	bad
1535024	790	2	33.763175907	0.4435318275	6	3	1153	363	bad
1535398	30492	1	77.210130048	3.8548939083	74	3	14688	-15804	bad
1535674	12733	1	29.574264203	1.8699520876	56	2	0	-12733	bad
1536556	4180	2	31.471594798	3.9123887748	77	3	4689	509	bad
1539352	1499	5	19.40862423	3.1868583162	71	3	719	-780	good
1539982	12353	2	39.534565366	0.6461327858	113	3	9936	-2417	bad
1541236	3630	1	42.981519507	0.2819986311	2	3	3278	-352	bad
1541480	7915	4	21.086926762	0.9582477755	50	3	6113	-1802	good
1544038	2676	2	19.764544832	1.6947296372	131	3	3988	1312	bad
1549583	5963	1	21.760438056	4.0848733744	99	3	313	-5650	bad
1550024	1674	5	57.746748802	4.3668720055	26	3	14865	13191	good
1550717	11337	4	33.089664613	0.180698152	102	3	11708	371	good
1553838	3559	2	30.436687201	1.1334702259	12	3	4141	582	bad
1555693	195703	4	43.879534565	5.9438740589	10	3	169830	-25873	good
1556925	2130	1	21.796030116	0.4517453799	13	3	305	-1825	bad
1557586	3315	1	54.346338125	9.3442847365	43	3	1101	-2214	bad
1557730	22425	2	35.022587269	2.4366872005	8	3	92899	70474	bad
1558121	20754	2	32.966461328	4.4681724846	102	3	184	-20570	bad
1558375	1602	4	18.579055441	0.6461327858	51	3	3422	1820	good
1558804	20965	4	22.828199863	3.8357289528	37	3	3612	-17353	good
1558819	11600	5	54.075290897	2.3956194387	64	3	6625	-4975	good
1560739	1418	5	53.943874059	0.3039014374	9	3	4155	2737	good
1560925	11818	1	26.171115674	2.6611909651	19	3	11580	-238	bad
1560946	2241	5	25.393566051	4.1341546886	56	3	1283	-958	good
1561220	2168	1	30.666666667	1.8343600274	58	3	2746	578	bad
1561257	3845	2	26.351813826	3.6331279945	9	3	9944	6099	bad
1562027	2551	2	41.155373032	4.4517453799	122	3	1282	-1269	bad
1566078	2963	5	37.067761807	2.2012320329	48	3	5902	2939	good
1568726	267917	5	36.613278576	0.8186173854	134	3	193346	-74571	good
1569036	65	2	21.108829569	0.3969883641	87	3	7352	7287	bad
1571028	7239	2	42.031485284	3.4633812457	153	3	2440	-4799	bad
1573062	1356	2	32.224503765	3.6796714579	70	3	2389	1033	bad
1573391	2105	4	40.150581793	1.2429842574	126	3	3523	1418	good
1573593	121	1	28.769336071	2.7789185489	51	3	4276	4155	bad
1575683	12196	4	27.597535934	4.1232032854	146	3	10219	-1977	good
1577638	3251	5	23.849418207	0.7611225188	68	3	43303	40052	good
1578982	23	2	30.811772758	3.6468172485	91	3	190	167	bad
1580459	3246	1	18.650239562	0.7665982204	57	3	3197	-49	bad
1584621	6160	5	23.72073922	1.749486653	10	3	5558	-602	good
1585332	135135	1	66.943189596	1.8863791923	99	3	114155	-20980	bad
1585820	127097	1	28.462696783	1.325119781	54	3	7278	-119819	bad
1586375	1947	4	23.496235455	1.4483230664	51	3	4450	2503	good
1590682	1928	5	18.083504449	0.9117043121	60	3	2010	82	good
1591698	23783	1	48.101300479	1.7850787132	64	3	23184	-599	bad
1592968	1294	1	35.915126626	6.2313483915	96	3	793	-501	bad
1593789	1699	1	23.58384668	1.2840520192	53	3	1347	-352	bad
1596627	5700	5	86.7816564	0.9171800137	18	3	1380	-4320	good
1597379	3987	5	25.911019849	0.3422313484	141	3	3039	-948	good
1597952	84	5	44.547570157	0.2984257358	77	3	1712	1628	good
1602368	3936	5	25.744010951	0.5722108145	46	3	2892	-1044	good
1603716	45350	2	28.24366872	0.257357974	84	3	24419	-20931	bad
1604791	1829	4	53.336071184	0.9445585216	66	3	2766	937	good
1604866	5002	4	61.957563313	7.0335386721	21	3	9222	4220	good
